0;1;2;0;0;0;0;3;4;31;0;0;0;0;129;6;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;6;4;0;0;0;0
1;1;2;0;0;0;0;20;35;268;0;0;0;0;1341;77;8;0;0;0;0;0;2;0;0;0;0;0;91;9;0;1;91;31;0;0;0;0
1;0;2;0;0;0;0;3;11;70;0;0;0;0;273;18;2;0;0;0;0;0;2;0;0;0;0;0;19;5;0;1;19;5;0;0;0;0
1;1;2;0;0;0;0;0;4;24;0;0;0;0;103;18;1;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;13;3;0;0;0;0
1;1;2;0;0;0;0;1;2;24;0;0;0;0;103;14;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;17;2;0;0;0;0
1;0;2;0;0;0;0;15;17;94;1;0;0;0;460;29;1;0;0;0;0;0;0;0;0;0;0;0;31;8;0;0;31;11;0;0;0;0
1;0;2;0;0;0;0;2;4;24;0;0;0;0;142;5;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;7;4;0;0;0;0
1;1;1;0;0;0;0;3;7;35;0;0;0;0;245;5;0;0;0;0;0;0;0;0;0;0;0;0;10;3;0;0;10;3;0;0;0;0
1;0;2;0;0;0;0;8;22;155;0;0;0;0;852;29;10;0;0;0;0;0;4;0;0;0;0;0;37;12;0;2;37;16;0;0;0;0
1;0;2;0;0;0;0;16;27;197;1;0;0;0;1087;81;7;0;0;0;0;0;6;0;1;1;0;0;81;12;0;3;81;37;0;0;0;0
1;0;2;0;0;0;0;2;8;43;0;0;0;0;285;13;3;0;0;0;0;0;0;0;0;0;0;0;22;2;0;0;22;1;0;0;0;0
1;0;2;0;0;0;0;2;4;24;0;0;0;0;142;5;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;7;4;0;0;0;0
1;0;2;0;0;0;0;14;9;91;1;0;0;0;460;27;1;0;0;0;0;0;1;0;0;0;0;0;40;4;0;1;40;15;0;0;0;0
1;0;2;0;0;0;0;9;21;90;0;0;0;0;581;15;8;0;0;0;0;0;1;0;0;0;0;0;25;5;0;1;25;11;0;0;0;0
1;0;0;0;0;0;0;1;0;18;0;0;0;0;79;7;3;0;0;0;0;0;2;0;2;0;0;0;6;0;0;0;6;4;0;0;0;0
1;1;0;0;0;0;0;40;67;330;1;0;0;0;1774;111;20;0;0;0;0;0;8;0;0;0;0;0;122;26;0;8;122;42;0;0;0;0
1;1;2;1;0;0;0;2;14;42;0;0;0;0;191;9;1;0;0;0;0;0;0;0;0;0;0;0;13;4;0;0;13;4;0;0;0;0
1;1;2;0;0;0;0;8;14;110;2;0;0;0;448;28;5;0;0;0;0;0;1;0;0;0;0;0;37;10;0;0;37;15;0;0;0;0
1;0;0;0;0;0;0;21;28;183;0;0;0;0;1281;44;10;0;0;0;1;0;0;0;0;1;0;0;66;12;0;3;66;17;0;0;0;0
1;0;2;0;0;0;0;14;25;133;1;0;0;0;568;53;2;0;0;0;0;0;2;0;0;0;0;0;66;6;0;1;66;15;0;0;0;0
1;0;2;0;0;0;0;1;1;7;0;0;0;0;50;5;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;3;1;0;0;0;0
1;1;2;1;0;0;0;2;14;42;0;0;0;0;191;9;1;0;0;0;0;0;0;0;0;0;0;0;13;4;0;0;13;4;0;0;0;0
1;0;2;0;0;0;0;2;6;46;0;0;0;0;203;13;2;0;0;0;0;0;3;0;0;0;0;0;14;8;0;0;14;5;0;0;0;0
1;0;0;0;0;0;0;12;31;169;1;0;0;0;1051;34;7;0;0;0;0;0;4;0;0;0;0;0;48;16;0;1;48;15;0;0;0;0
0;1;2;0;0;0;0;0;2;19;0;0;0;0;76;3;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;3;4;0;0;0;0
1;1;2;0;0;0;0;2;7;31;0;0;0;0;85;10;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;1;12;1;0;0;0;0
1;0;0;0;0;0;0;14;16;135;0;0;0;0;903;52;8;0;0;0;0;0;3;0;0;0;0;0;53;4;0;1;53;16;0;0;0;0
1;0;2;0;0;0;0;4;9;80;0;0;0;0;333;26;0;0;0;0;0;0;1;0;0;0;0;0;33;1;0;0;33;10;0;0;0;0
1;1;1;0;0;0;0;16;12;102;0;0;0;0;483;22;7;0;0;0;0;0;1;0;0;0;0;0;41;8;0;1;41;14;0;0;0;0
1;0;0;0;0;0;0;4;18;59;0;0;0;0;458;7;1;0;0;0;0;0;1;0;0;0;0;0;12;1;0;0;12;10;0;0;0;0
1;0;2;0;0;0;0;9;28;132;0;0;0;0;911;26;1;0;0;0;0;0;0;0;0;0;0;0;36;10;0;0;36;12;0;0;0;0
1;0;0;0;0;0;0;19;28;167;1;0;0;0;847;52;1;0;0;0;0;0;3;0;0;0;0;0;59;4;0;1;59;17;0;0;0;0
1;1;2;0;0;0;0;2;1;11;0;0;0;0;81;7;4;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;7;2;0;0;0;0
0;0;2;0;0;0;0;22;18;95;2;0;0;0;504;35;1;0;0;0;0;0;0;0;0;0;0;0;38;9;0;0;38;4;0;0;0;0
1;0;0;0;0;0;0;1;2;8;0;0;0;0;50;3;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0
1;0;2;0;0;0;0;4;5;19;0;0;0;0;108;11;0;0;0;0;0;0;1;0;0;0;0;0;11;1;3;0;11;1;0;0;0;0
1;0;2;0;0;0;0;5;9;88;1;0;0;0;461;37;0;0;0;0;0;0;2;0;0;2;0;0;47;1;1;0;47;21;0;0;0;0
1;0;0;0;0;0;0;0;9;58;0;0;0;0;265;15;1;0;0;0;0;0;1;0;0;0;0;0;21;1;0;1;21;2;0;0;0;0
1;1;2;0;0;0;0;3;6;50;0;0;0;0;203;13;0;0;0;0;0;0;0;0;0;0;0;0;11;8;0;0;11;6;0;0;0;0
1;0;0;0;0;0;0;41;53;297;1;0;0;0;2216;93;17;0;0;0;0;0;2;0;0;0;0;0;107;14;0;7;107;36;0;0;0;0
1;0;2;0;0;0;0;3;14;101;0;0;0;0;454;27;4;0;0;0;0;0;0;0;0;0;0;0;37;6;0;0;37;7;0;0;0;0
1;1;2;0;0;0;0;8;26;144;0;0;0;0;825;25;6;0;0;0;0;0;4;0;0;0;0;0;40;5;0;2;40;6;0;0;0;0
1;0;0;0;0;0;0;0;2;12;0;0;0;0;83;12;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;0;11;0;0;0;0;0
1;0;0;0;0;0;0;21;50;239;2;0;0;0;1204;71;9;0;0;0;0;0;3;0;0;0;0;0;84;17;0;2;84;32;0;0;0;0
0;0;2;0;0;0;0;6;6;56;0;0;0;0;276;15;1;0;0;0;0;0;0;0;0;0;0;0;21;6;0;1;21;1;0;0;0;0
1;0;2;0;0;0;0;5;8;65;1;0;0;0;431;27;2;0;0;0;0;0;2;0;0;0;0;0;34;4;0;0;34;4;0;0;0;0
1;0;0;0;0;0;0;0;2;21;1;0;0;0;58;8;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;9;3;0;0;0;0
1;0;0;0;0;0;0;23;26;164;0;0;0;0;751;52;3;0;0;0;0;0;1;0;0;0;0;0;69;8;0;1;69;21;0;0;0;0
1;0;2;0;0;0;0;11;11;86;0;0;0;0;363;23;0;0;0;0;0;0;1;0;0;0;0;0;32;8;0;1;32;7;0;0;0;0
0;1;2;0;0;0;0;1;7;46;0;0;0;0;177;20;0;0;0;0;0;0;1;0;0;0;0;0;18;0;0;0;18;4;0;0;0;0
1;0;2;0;0;0;0;1;4;18;0;0;0;0;95;6;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;8;3;0;0;0;0
1;0;3;0;0;0;0;4;5;49;0;0;0;0;224;12;0;0;0;0;0;0;1;0;0;0;0;0;15;0;0;0;15;4;0;0;0;0
1;0;2;0;0;0;0;1;4;21;0;0;0;0;71;13;0;0;0;0;0;0;0;0;0;0;0;0;16;1;0;0;16;2;0;0;0;0
0;1;2;0;0;0;0;16;33;129;0;0;0;0;647;39;4;0;0;0;0;0;1;0;0;0;0;0;43;9;0;1;43;15;0;0;0;0
1;0;2;0;0;0;0;0;1;2;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;2;0;0;0;0;1;1;16;0;0;0;0;65;10;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;10;2;0;0;0;0
1;0;2;0;0;0;0;2;1;13;0;0;0;0;68;8;0;0;0;0;0;0;1;0;0;0;0;0;9;0;0;0;9;0;0;0;0;0
1;1;2;0;1;0;0;10;18;106;0;0;0;0;479;19;5;0;0;0;0;0;0;0;0;0;0;0;38;4;0;1;38;6;0;0;0;0
1;0;2;0;0;0;0;2;3;29;0;0;0;0;167;11;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;0;12;3;0;0;0;0
1;1;2;0;0;0;0;14;12;90;1;0;0;0;416;34;0;0;0;0;0;0;2;2;0;0;0;0;34;10;0;0;34;10;0;0;0;0
1;0;0;0;0;0;0;5;9;77;0;0;0;0;482;19;2;0;0;0;0;0;1;0;0;0;0;0;23;4;0;0;23;8;0;0;0;0
1;1;2;0;0;0;0;8;9;62;1;0;0;0;366;14;0;0;0;0;0;0;0;0;0;0;0;0;20;3;0;0;20;6;0;0;0;0
1;0;2;0;0;0;0;2;6;22;0;0;0;0;160;4;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;5;5;0;0;0;0
1;0;2;0;0;0;0;1;3;21;0;0;0;0;102;3;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;5;5;0;0;0;0
0;1;0;0;0;0;0;0;3;26;0;0;0;0;111;8;1;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;14;3;0;1;0;0
0;1;2;0;0;0;0;17;15;93;2;0;0;0;537;23;4;0;0;0;0;0;2;0;0;0;0;0;31;5;0;0;31;8;0;0;0;0
1;0;0;0;0;0;0;17;15;87;0;0;0;0;632;24;4;0;0;0;0;0;1;0;0;0;0;0;31;6;0;0;31;10;0;0;0;0
1;0;1;0;0;0;0;1;8;24;0;0;0;0;126;4;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;7;0;0;0;0;0
1;0;0;0;1;0;0;16;22;152;1;0;0;0;896;50;6;0;0;0;0;0;2;0;0;0;0;0;64;9;0;4;64;14;0;0;0;0
1;0;2;0;0;0;0;17;16;205;1;0;0;0;750;76;0;0;0;0;0;0;2;0;0;0;0;0;90;7;0;1;90;22;0;0;0;0
1;0;2;0;0;0;0;6;4;14;0;0;0;0;91;6;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;7;0;0;0;0;0
1;1;2;0;0;0;0;0;3;14;0;0;0;0;76;6;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;7;0;0;0;0;0
1;0;2;0;0;0;0;0;4;21;0;0;0;0;134;7;1;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;10;4;0;0;0;0
0;1;2;0;0;0;0;4;21;126;0;0;0;0;555;35;3;0;0;0;0;0;1;0;0;1;0;0;42;6;0;1;42;11;0;0;0;0
1;0;0;0;0;0;0;7;11;80;0;0;0;0;564;22;0;0;0;0;1;0;1;0;0;1;0;0;31;3;0;0;31;5;0;0;0;0
1;0;2;0;0;0;0;3;8;29;0;0;0;0;200;13;0;0;0;0;0;0;0;0;0;0;0;0;15;1;1;0;15;4;0;0;0;0
1;1;2;0;0;0;0;5;5;63;0;0;0;0;264;13;0;0;0;0;0;0;0;0;0;0;0;0;15;7;0;1;15;2;0;0;0;0
1;0;1;0;0;0;0;12;17;183;0;0;0;0;1008;48;5;0;0;0;0;0;1;0;0;1;0;0;65;9;0;1;65;23;0;0;0;0
1;0;2;0;0;0;0;15;16;126;0;0;0;0;721;48;1;0;0;0;0;0;3;0;0;0;0;0;59;2;0;1;59;21;0;0;0;0
1;0;0;0;0;0;0;5;8;39;0;0;0;0;269;16;1;0;0;0;0;0;0;0;0;0;0;0;17;5;0;0;17;5;0;0;0;0
0;0;2;0;0;0;0;3;11;42;0;0;0;0;171;6;2;0;0;0;0;0;0;0;0;0;0;0;11;1;0;0;11;3;0;0;0;0
1;0;1;0;0;0;0;1;5;18;0;0;0;0;148;6;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;8;0;0;0;0;0
1;0;2;0;0;1;0;8;22;91;1;0;0;0;642;22;3;0;0;0;1;0;1;0;0;1;0;0;25;1;0;0;25;9;0;0;0;0
1;1;2;0;0;0;0;0;2;17;0;0;0;0;127;5;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;8;0;0;0;0;0
1;0;2;0;0;0;0;8;13;159;0;0;0;0;883;92;6;0;0;0;0;0;4;0;0;1;0;0;94;3;0;3;94;28;0;0;0;0
1;0;2;0;0;0;0;1;4;23;0;0;0;0;92;8;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;9;2;0;0;0;0
1;0;2;0;0;0;0;14;17;92;2;0;0;0;513;25;1;0;0;0;0;0;5;0;0;0;0;0;25;4;0;1;25;16;0;0;0;0
1;0;2;0;0;0;0;33;56;443;1;0;0;0;2201;88;9;0;0;0;0;0;10;0;1;0;0;0;115;16;0;2;115;16;0;0;0;0
1;1;2;2;0;0;0;14;16;132;2;0;0;0;551;43;2;0;0;0;0;0;4;0;0;0;0;0;50;9;0;0;50;18;0;0;0;0
1;0;4;0;0;0;0;1;4;18;0;0;0;0;81;8;1;0;0;0;0;0;2;0;0;0;0;0;10;0;0;0;10;1;0;0;0;0
1;0;2;0;0;0;0;0;1;2;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;2;0;0;0;0;0;1;12;0;0;0;0;72;4;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;3;0;0;0;0;0
1;1;2;0;0;0;0;1;5;27;0;0;0;0;123;9;0;0;0;0;0;0;1;0;0;0;0;0;9;0;0;0;9;2;0;0;0;0
1;0;2;0;0;0;0;0;2;13;0;0;0;0;107;6;3;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;8;0;0;0;0;0
1;1;2;0;0;0;0;4;8;57;0;0;0;0;232;24;0;0;0;0;0;0;1;0;1;0;0;0;26;4;0;0;26;3;0;0;0;0
1;1;2;0;0;0;0;2;4;15;0;0;0;0;72;7;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;7;1;0;0;0;0
1;0;2;0;0;0;0;1;4;39;0;0;0;0;187;13;0;0;0;0;0;0;2;0;0;0;0;0;21;3;0;0;21;3;0;0;0;0
1;0;0;0;0;0;0;16;14;45;0;0;0;0;425;9;0;0;0;0;0;0;0;0;0;0;0;0;16;1;0;0;16;7;0;0;0;0
1;0;2;0;0;0;0;0;1;10;0;0;0;0;70;2;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;3;2;0;0;0;0
1;0;4;0;0;0;0;1;1;12;0;0;0;0;82;4;1;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;7;0;0;0;0;0
1;0;2;0;0;0;0;2;2;10;0;0;0;0;77;5;3;0;0;0;0;0;3;0;0;0;0;0;6;0;0;0;6;1;0;0;0;0
1;0;2;0;0;0;0;7;12;80;1;0;0;0;348;28;3;0;0;0;0;0;0;0;0;0;0;0;32;3;0;2;32;8;0;0;0;0
1;0;2;0;0;0;0;2;5;40;0;0;0;0;245;17;1;0;0;0;0;0;1;0;0;0;0;0;23;2;0;0;23;2;0;0;0;0
0;1;2;0;0;0;0;4;9;52;1;0;0;0;263;8;2;0;0;0;0;0;0;0;0;0;0;0;19;1;0;0;19;5;0;0;0;0
1;0;4;0;0;0;0;1;1;12;0;0;0;0;82;4;1;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;7;0;0;0;0;0
1;0;1;0;0;0;0;0;4;15;1;0;0;0;87;8;1;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;9;3;0;0;0;0
1;1;2;0;0;0;0;0;2;14;0;0;0;0;72;5;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;0
1;0;2;0;0;0;0;1;3;14;0;0;0;0;78;4;4;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;6;2;0;0;0;0
0;0;2;0;0;0;0;10;6;60;0;0;0;0;272;16;0;0;0;0;0;0;3;0;0;0;0;0;18;7;0;0;18;3;0;0;0;0
1;1;2;0;0;0;0;8;5;24;0;0;0;0;156;8;0;0;0;0;0;0;1;0;0;0;0;0;10;0;0;0;10;6;0;0;0;0
1;0;2;0;0;0;0;19;16;72;0;0;0;0;597;11;1;0;0;0;0;0;1;0;0;0;0;0;20;2;0;0;20;6;0;0;0;0
1;1;2;0;0;0;0;6;8;36;0;0;0;0;186;9;0;0;0;0;0;0;1;0;0;0;0;0;10;4;0;0;10;1;0;0;0;0
1;0;2;0;0;0;0;4;8;33;0;0;0;0;152;13;1;0;0;0;0;0;1;0;0;0;0;0;12;0;0;0;12;0;0;0;0;0
1;1;0;0;0;0;0;33;62;347;3;0;0;1;2052;105;8;0;0;0;0;0;3;1;0;0;0;0;144;34;0;7;144;38;0;0;0;0
1;0;2;1;0;0;0;5;7;77;0;0;0;0;269;30;0;0;0;0;0;0;1;0;0;0;0;0;37;4;0;0;37;6;0;0;0;0
1;0;2;0;0;0;0;2;6;21;0;0;0;0;130;10;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;9;1;0;0;0;0
1;0;2;0;0;0;0;28;51;277;2;0;0;0;1474;73;10;0;0;0;0;0;3;0;0;0;0;0;103;17;0;3;103;26;0;0;0;0
1;0;2;0;0;0;0;6;4;65;0;0;0;0;403;21;0;0;0;0;0;0;0;0;0;0;0;0;26;5;0;0;26;7;0;0;0;0
1;1;2;1;0;0;0;16;22;193;1;0;0;0;802;61;2;0;0;0;0;0;5;0;0;0;0;0;62;14;0;1;62;28;0;0;0;0
1;0;4;0;0;0;0;1;2;10;0;0;0;0;47;6;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;1;0;0;0;0
1;1;2;1;0;0;0;13;17;124;1;0;0;0;551;41;0;0;0;0;0;0;3;0;0;0;0;0;46;8;0;1;46;18;0;0;0;0
1;1;0;0;0;0;0;5;27;80;0;0;0;0;497;16;1;0;0;0;0;0;0;0;0;0;0;0;21;4;0;0;21;9;0;0;0;0
1;0;3;0;0;0;0;2;8;20;0;0;0;0;111;9;1;0;0;0;0;0;0;0;0;0;0;0;13;2;0;0;13;0;0;0;0;0
1;0;2;0;0;0;0;3;5;38;1;0;0;0;172;16;1;0;0;0;0;0;2;0;0;0;0;0;17;2;0;0;17;3;0;0;0;0
0;1;2;0;0;0;0;12;33;136;1;0;0;0;750;40;6;0;0;0;0;0;3;0;0;1;0;0;49;10;0;0;49;22;0;0;0;0
1;1;2;0;0;0;0;3;4;30;0;0;0;0;137;11;0;0;0;0;0;0;0;0;0;0;0;0;11;3;0;0;11;1;0;0;0;0
1;0;1;0;0;0;0;8;13;66;0;0;0;0;435;10;2;0;0;0;1;0;0;0;0;1;0;0;16;9;0;1;16;7;0;0;0;0
1;0;2;0;0;0;0;0;4;32;1;0;0;0;151;5;1;0;0;0;0;0;0;0;0;0;0;0;9;2;0;0;9;6;0;0;0;0
1;0;0;0;0;0;0;0;2;10;0;0;0;0;62;6;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;1;0;0;0;0
1;0;2;0;0;0;0;11;12;76;0;0;0;0;301;15;0;0;0;0;0;0;2;0;1;0;0;0;16;2;0;0;16;11;0;0;0;0
0;0;2;0;0;0;0;3;5;31;0;0;0;0;224;6;1;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;8;9;0;0;0;0
1;0;2;0;0;0;0;2;6;33;0;0;0;0;216;10;3;0;0;0;1;0;1;0;0;1;0;0;11;6;0;1;11;5;0;0;0;0
1;1;2;0;0;0;0;3;3;55;0;0;0;0;216;14;0;0;0;0;0;0;0;0;0;0;0;0;23;4;0;0;23;6;0;0;0;0
1;0;2;0;0;0;0;1;4;28;0;0;0;0;101;13;0;0;0;0;0;0;1;0;0;0;0;0;12;2;0;0;12;1;0;0;0;0
1;1;2;0;0;0;0;9;12;76;0;0;0;0;393;23;3;0;0;0;0;0;2;0;0;0;0;0;25;4;0;0;25;2;0;0;0;0
1;0;2;0;0;0;0;1;8;121;0;0;0;0;388;52;1;0;0;0;0;0;1;0;0;0;0;0;65;4;0;0;65;9;0;0;0;0
1;0;2;0;0;0;0;2;4;30;0;0;0;0;157;10;0;0;0;0;0;0;0;0;0;0;0;0;19;1;0;1;19;0;0;0;0;0
1;1;2;0;0;0;0;1;10;58;0;0;0;0;268;17;0;0;0;0;0;0;0;0;0;0;0;0;28;5;0;0;28;6;0;0;0;0
1;1;0;0;0;0;0;1;6;44;0;0;0;0;203;11;1;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;14;3;0;0;0;0
1;0;2;0;0;0;0;1;12;68;0;0;0;0;249;23;2;0;0;0;0;0;2;0;0;0;0;0;27;3;0;0;27;7;0;0;0;0
1;1;2;0;0;0;0;9;17;108;0;0;0;0;484;27;6;0;0;0;0;0;1;0;0;0;0;0;31;8;0;4;31;13;0;0;0;0
1;1;2;0;0;0;0;1;3;24;0;0;0;0;109;9;0;0;0;0;0;0;1;0;0;0;0;0;10;0;0;0;10;5;0;0;0;0
1;0;2;0;0;0;0;0;4;22;0;0;0;0;99;7;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;9;0;0;0;0;0
1;0;2;0;0;0;0;1;4;28;0;0;0;0;105;5;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;7;5;0;0;0;0
1;1;2;0;0;0;0;3;8;80;0;0;0;0;391;18;1;0;0;0;0;0;0;0;0;0;0;0;23;4;0;0;23;6;0;0;0;0
0;1;2;0;0;0;0;4;6;42;0;0;0;0;187;18;0;0;0;0;0;0;0;0;0;0;0;0;17;3;0;0;17;6;0;0;0;0
1;1;2;1;0;0;0;9;17;120;2;0;0;0;619;37;0;0;0;0;0;0;4;0;0;0;0;0;47;8;0;1;47;17;0;0;0;0
1;0;2;0;0;0;0;23;19;140;0;0;0;0;929;36;3;0;0;0;0;0;1;0;0;0;0;0;50;8;0;1;50;11;0;0;0;0
1;0;2;0;0;0;0;4;17;82;1;0;0;0;331;33;1;0;0;0;0;0;3;0;0;0;0;0;39;7;0;0;39;7;0;0;0;0
1;0;2;0;0;0;0;5;11;63;0;0;0;0;382;12;0;0;0;0;0;0;1;0;0;0;0;0;16;7;0;0;16;4;0;0;0;0
1;1;2;0;0;0;0;2;6;40;0;0;0;0;156;11;0;0;0;0;0;0;2;0;0;0;0;0;9;1;0;0;9;6;0;0;0;0
1;1;2;0;0;0;0;0;2;12;0;0;0;0;61;2;1;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;4;1;0;0;0;0
1;0;2;0;0;0;0;9;4;44;0;0;0;0;167;12;0;0;0;0;0;0;0;0;0;0;0;0;15;5;0;0;15;3;0;0;0;0
1;1;2;0;0;0;0;7;27;87;0;0;0;1;583;24;3;0;0;0;0;0;0;0;0;0;0;0;31;6;0;1;31;15;0;0;0;0
1;0;2;0;0;0;0;3;7;86;0;0;0;0;311;33;1;0;0;0;0;0;0;0;0;0;0;0;39;5;0;2;39;7;0;0;0;0
1;0;2;0;0;0;0;1;4;52;0;0;0;0;235;21;0;0;0;0;0;0;1;0;0;0;0;0;29;3;0;0;29;3;0;0;0;0
0;1;2;0;0;0;0;8;6;45;0;0;0;0;195;14;1;0;0;0;0;0;0;0;0;0;0;0;20;5;0;0;20;2;0;0;0;0
1;1;2;0;0;0;0;3;9;72;2;0;0;0;411;41;4;0;0;0;0;0;1;0;0;0;0;0;45;4;0;0;45;5;0;0;0;0
0;0;2;0;0;0;0;2;5;24;0;0;0;0;122;4;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;7;0;0;0;0;0
1;1;2;0;0;0;0;3;6;18;0;0;0;0;147;4;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;5;1;0;0;0;0
1;0;1;0;0;0;0;19;27;153;1;0;0;0;783;37;1;0;0;0;0;0;2;0;0;0;0;0;44;17;0;1;44;9;0;0;0;0
1;1;0;0;0;0;0;0;2;11;0;0;0;0;66;4;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;0
0;0;2;0;0;0;0;8;23;245;0;0;0;0;919;86;4;0;0;0;0;0;3;0;0;0;0;0;108;12;0;0;108;31;0;0;0;0
0;0;2;0;0;0;0;2;10;49;0;0;0;0;140;14;2;0;0;0;0;0;3;0;0;0;0;0;15;2;0;0;15;2;0;0;0;0
1;1;2;0;0;0;0;0;1;21;0;0;0;0;67;6;4;0;0;0;0;0;1;0;0;0;0;0;6;1;0;0;6;4;0;0;0;0
1;0;2;0;0;0;0;23;20;132;0;0;0;0;653;62;3;0;0;0;0;0;1;0;0;0;0;0;63;6;0;0;63;9;0;0;0;0
1;1;0;0;0;0;0;4;27;97;0;0;0;0;522;30;4;0;0;0;0;0;2;0;0;0;0;0;33;10;0;0;33;7;0;0;0;0
1;1;2;0;0;0;0;5;13;75;1;0;0;0;366;19;1;0;0;0;0;0;0;0;0;0;0;0;28;5;0;0;28;14;0;0;0;0
